Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_disease,Host,Instrument,Isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Strain
SRR12646551,AMPLICON,280,9692653,PRJNA639066,SAMN16173758,Pathogen.cl,5479596,TX-SARS-COV-2,Texas Department of State Health Services,6/14/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127895,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0374,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0374,SRP267052,SARS-CoV-2/USA/TX-DSHS-0374/2020
SRR12646552,AMPLICON,280,9718570,PRJNA639066,SAMN16173757,Pathogen.cl,5506967,TX-SARS-COV-2,Texas Department of State Health Services,6/14/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127894,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0373,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0373,SRP267052,SARS-CoV-2/USA/TX-DSHS-0373/2020
SRR12646553,AMPLICON,279,10014824,PRJNA639066,SAMN16173756,Pathogen.cl,5530686,TX-SARS-COV-2,Texas Department of State Health Services,6/14/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127893,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0372,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0372,SRP267052,SARS-CoV-2/USA/TX-DSHS-0372/2020
SRR12646554,AMPLICON,281,10409704,PRJNA639066,SAMN16173755,Pathogen.cl,5626688,TX-SARS-COV-2,Texas Department of State Health Services,6/14/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127892,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0371,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0371,SRP267052,SARS-CoV-2/USA/TX-DSHS-0371/2020
SRR12646555,AMPLICON,277,10334424,PRJNA639066,SAMN16173754,Pathogen.cl,5642775,TX-SARS-COV-2,Texas Department of State Health Services,6/14/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127891,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0370,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0370,SRP267052,SARS-CoV-2/USA/TX-DSHS-0370/2020
SRR12646556,AMPLICON,281,10196355,PRJNA639066,SAMN16173753,Pathogen.cl,5541039,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127890,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0368,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0368,SRP267052,SARS-CoV-2/USA/TX-DSHS-0368/2020
SRR12646557,AMPLICON,285,9174009,PRJNA639066,SAMN16173726,Pathogen.cl,5174623,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127889,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0340,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0340,SRP267052,SARS-CoV-2/USA/TX-DSHS-0340/2020
SRR12646558,AMPLICON,282,9943140,PRJNA639066,SAMN16173752,Pathogen.cl,5573264,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127888,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0367,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0367,SRP267052,SARS-CoV-2/USA/TX-DSHS-0367/2020
SRR12646559,AMPLICON,280,9682101,PRJNA639066,SAMN16173751,Pathogen.cl,5481626,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,ncbi,ncbi.public,SRX9127887,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0366,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0366,SRP267052,SARS-CoV-2/USA/TX-DSHS-0366/2020
SRR12646560,AMPLICON,280,9474353,PRJNA639066,SAMN16173750,Pathogen.cl,5147221,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127886,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0365,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0365,SRP267052,SARS-CoV-2/USA/TX-DSHS-0365/2020
SRR12646561,AMPLICON,281,9403404,PRJNA639066,SAMN16173749,Pathogen.cl,5070688,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127885,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0364,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0364,SRP267052,SARS-CoV-2/USA/TX-DSHS-0364/2020
SRR12646562,AMPLICON,283,9557303,PRJNA639066,SAMN16173748,Pathogen.cl,5473130,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127884,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0363,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0363,SRP267052,SARS-CoV-2/USA/TX-DSHS-0363/2020
SRR12646563,AMPLICON,279,10090612,PRJNA639066,SAMN16173747,Pathogen.cl,5676615,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127883,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0362,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0362,SRP267052,SARS-CoV-2/USA/TX-DSHS-0362/2020
SRR12646564,AMPLICON,281,9523371,PRJNA639066,SAMN16173746,Pathogen.cl,5610149,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127882,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0361,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0361,SRP267052,SARS-CoV-2/USA/TX-DSHS-0361/2020
SRR12646565,AMPLICON,284,9372695,PRJNA639066,SAMN16173745,Pathogen.cl,5272601,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127881,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0360,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0360,SRP267052,SARS-CoV-2/USA/TX-DSHS-0360/2020
SRR12646566,AMPLICON,280,9440554,PRJNA639066,SAMN16173744,Pathogen.cl,5415381,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127880,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0359,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0359,SRP267052,SARS-CoV-2/USA/TX-DSHS-0359/2020
SRR12646567,AMPLICON,281,9746525,PRJNA639066,SAMN16173743,Pathogen.cl,5329910,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127879,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0358,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0358,SRP267052,SARS-CoV-2/USA/TX-DSHS-0358/2020
SRR12646568,AMPLICON,282,10433995,PRJNA639066,SAMN16173725,Pathogen.cl,5704821,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127878,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0339,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0339,SRP267052,SARS-CoV-2/USA/TX-DSHS-0339/2020
SRR12646569,AMPLICON,281,10362036,PRJNA639066,SAMN16173742,Pathogen.cl,5879687,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127877,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0357,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0357,SRP267052,SARS-CoV-2/USA/TX-DSHS-0357/2020
SRR12646570,AMPLICON,279,10605753,PRJNA639066,SAMN16173741,Pathogen.cl,5743532,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127876,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0356,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0356,SRP267052,SARS-CoV-2/USA/TX-DSHS-0356/2020
SRR12646571,AMPLICON,282,10210586,PRJNA639066,SAMN16173740,Pathogen.cl,5824290,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127875,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0355,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0355,SRP267052,SARS-CoV-2/USA/TX-DSHS-0355/2020
SRR12646572,AMPLICON,281,7598705,PRJNA639066,SAMN16173739,Pathogen.cl,4449221,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127874,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0354,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0354,SRP267052,SARS-CoV-2/USA/TX-DSHS-0354/2020
SRR12646573,AMPLICON,282,9662806,PRJNA639066,SAMN16173738,Pathogen.cl,5451049,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127873,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0353,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0353,SRP267052,SARS-CoV-2/USA/TX-DSHS-0353/2020
SRR12646574,AMPLICON,279,9523864,PRJNA639066,SAMN16173737,Pathogen.cl,5436301,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127872,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0352,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0352,SRP267052,SARS-CoV-2/USA/TX-DSHS-0352/2020
SRR12646575,AMPLICON,280,8174793,PRJNA639066,SAMN16173736,Pathogen.cl,4460213,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127871,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0351,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0351,SRP267052,SARS-CoV-2/USA/TX-DSHS-0351/2020
SRR12646576,AMPLICON,282,8648711,PRJNA639066,SAMN16173735,Pathogen.cl,4729150,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127870,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0350,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0350,SRP267052,SARS-CoV-2/USA/TX-DSHS-0350/2020
SRR12646577,AMPLICON,281,9277384,PRJNA639066,SAMN16173734,Pathogen.cl,5036113,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,ncbi,ncbi.public,SRX9127869,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0348,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0348,SRP267052,SARS-CoV-2/USA/TX-DSHS-0348/2020
SRR12646578,AMPLICON,286,9265341,PRJNA639066,SAMN16173733,Pathogen.cl,5468567,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127868,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0347,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0347,SRP267052,SARS-CoV-2/USA/TX-DSHS-0347/2020
SRR12646579,AMPLICON,282,9664878,PRJNA639066,SAMN16173724,Pathogen.cl,5342629,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127867,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0338,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0338,SRP267052,SARS-CoV-2/USA/TX-DSHS-0338/2020
SRR12646580,AMPLICON,284,9429857,PRJNA639066,SAMN16173723,Pathogen.cl,5364368,TX-SARS-COV-2,Texas Department of State Health Services,6/13/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9127866,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0337,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/14/2020 17:00,TX-DSHS-0337,SRP267052,SARS-CoV-2/USA/TX-DSHS-0337/2020
SRR12740027,AMPLICON,291,144066870,PRJNA639066,SAMN16289157,Pathogen.cl,84261783,TX-SARS-COV-2,Texas Department of State Health Services,6/21/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212704,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0491,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0491,SRP267052,SARS-CoV-2/USA/TX-DSHS-0491/2020
SRR12740028,AMPLICON,288,137430342,PRJNA639066,SAMN16289156,Pathogen.cl,81875800,TX-SARS-COV-2,Texas Department of State Health Services,6/21/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212703,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0490,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0490,SRP267052,SARS-CoV-2/USA/TX-DSHS-0490/2020
SRR12740029,AMPLICON,290,150889239,PRJNA639066,SAMN16289155,Pathogen.cl,86072757,TX-SARS-COV-2,Texas Department of State Health Services,6/21/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212702,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0489,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0489,SRP267052,SARS-CoV-2/USA/TX-DSHS-0489/2020
SRR12740030,AMPLICON,292,67527647,PRJNA639066,SAMN16289154,Pathogen.cl,39156077,TX-SARS-COV-2,Texas Department of State Health Services,6/21/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212701,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0488,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0488,SRP267052,SARS-CoV-2/USA/TX-DSHS-0488/2020
SRR12740031,AMPLICON,293,75769054,PRJNA639066,SAMN16289153,Pathogen.cl,41523442,TX-SARS-COV-2,Texas Department of State Health Services,6/21/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212700,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0487,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0487,SRP267052,SARS-CoV-2/USA/TX-DSHS-0487/2020
SRR12740032,AMPLICON,285,86359378,PRJNA639066,SAMN16289194,Pathogen.cl,49435915,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212699,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0528,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0528,SRP267052,SARS-CoV-2/USA/TX-DSHS-0528/2020
SRR12740033,AMPLICON,287,131648012,PRJNA639066,SAMN16289193,Pathogen.cl,75743044,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212698,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0527,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0527,SRP267052,SARS-CoV-2/USA/TX-DSHS-0527/2020
SRR12740034,AMPLICON,288,149517984,PRJNA639066,SAMN16289192,Pathogen.cl,89596248,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212697,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0526,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0526,SRP267052,SARS-CoV-2/USA/TX-DSHS-0526/2020
SRR12740035,AMPLICON,285,140156595,PRJNA639066,SAMN16289191,Pathogen.cl,81213947,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212696,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0525,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0525,SRP267052,SARS-CoV-2/USA/TX-DSHS-0525/2020
SRR12740036,AMPLICON,287,129635528,PRJNA639066,SAMN16289190,Pathogen.cl,69362520,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212695,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0524,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0524,SRP267052,SARS-CoV-2/USA/TX-DSHS-0524/2020
SRR12740037,AMPLICON,287,148972916,PRJNA639066,SAMN16289189,Pathogen.cl,81534447,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212694,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0523,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0523,SRP267052,SARS-CoV-2/USA/TX-DSHS-0523/2020
SRR12740038,AMPLICON,278,102405484,PRJNA639066,SAMN16289188,Pathogen.cl,54610882,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212693,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0522,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0522,SRP267052,SARS-CoV-2/USA/TX-DSHS-0522/2020
SRR12740039,AMPLICON,295,127071441,PRJNA639066,SAMN16289152,Pathogen.cl,71443356,TX-SARS-COV-2,Texas Department of State Health Services,6/21/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212692,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0486,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0486,SRP267052,SARS-CoV-2/USA/TX-DSHS-0486/2020
SRR12740040,AMPLICON,287,85087066,PRJNA639066,SAMN16289187,Pathogen.cl,46620618,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212691,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0521,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0521,SRP267052,SARS-CoV-2/USA/TX-DSHS-0521/2020
SRR12740041,AMPLICON,283,146980717,PRJNA639066,SAMN16289186,Pathogen.cl,89259924,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212690,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0520,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0520,SRP267052,SARS-CoV-2/USA/TX-DSHS-0520/2020
SRR12740042,AMPLICON,287,170504100,PRJNA639066,SAMN16289185,Pathogen.cl,101856255,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212689,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0519,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0519,SRP267052,SARS-CoV-2/USA/TX-DSHS-0519/2020
SRR12740043,AMPLICON,288,136939355,PRJNA639066,SAMN16289184,Pathogen.cl,78917281,TX-SARS-COV-2,Texas Department of State Health Services,6/23/2020,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9212688,USA,North America,USA:TX,COVID-19,Homo sapiens,Illumina MiSeq,nasopharyngeal swab,missing,TX-DSHS-0518,PAIRED,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,9/28/2020 17:00,TX-DSHS-0518,SRP267052,SARS-CoV-2/USA/TX-DSHS-0518/2020
